hhid,year,month,subreg,region,covid,urban,eacode,mult,rmult,regurb,equiv,hsize,usize,rexp30,nrrexp30,fnrfxp30,cpexp30,fcpexp30,welfare,hmult,plinen,ctpline,hpline,spline,fplinen,povlinen,spline_n,hpline_n,poor_20,poor_new,quints,decile
30908,2020,8,Buganda South,Central,Covid period,Urban,309,2025.3945,2025,Central urban,5.25929993391037,6,6,1095620.9,1940494.8,337778.22,1063834,180755.73,202276.73,12152.367,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
30909,2020,8,Buganda South,Central,Covid period,Urban,309,2027.8113,2028,Central urban,8.486699938774109,9,9,314072.81,546765.31,203651.02,294908,108980.05,34749.434,18250.301,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Poor,Poor,Quintile 1,2
30910,2020,8,Buganda South,Central,Covid period,Urban,309,2027.8113,2028,Central urban,2.386599957942963,3,3,280276.84,481384.25,222330.42,259354.19,118975.99,108670.99,6083.4336,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
310,2020,7,Buganda North,Central,Covid period,Rural,3,638.05151,638,Centrral urban,3.684133350849152,4,4,718561.69,1376827.4,571511.38,743607.63,303833.78,201840.58,2552.2061,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,10
31102,2019,12,Buganda South,Central,Before covid,Urban,311,2875.9871,2876,Central urban,2.099933311343193,3,3,689196.88,1184804.6,359419.13,658455.44,192604.44,313560.16,8627.9609,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31103,2019,12,Buganda South,Central,Before covid,Urban,311,2875.9871,2876,Central urban,2.112499997019768,3,3,544366.06,923170.56,340694.03,512260,182570.09,242489.94,8627.9609,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31104,2019,12,Buganda South,Central,Before covid,Urban,311,2877.8167,2878,Central urban,4.360833287239075,5,5,1023937.5,1744838.4,715505.19,959405.38,383422.75,220005.06,14389.083,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31106,2019,12,Buganda South,Central,Before covid,Urban,311,2877.1304,2877,Central urban,4.17833337187767,6,6,283716.75,481000.16,188343.02,265967.81,100928.69,63654.043,17262.781,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 3,5
31107,2019,12,Buganda South,Central,Before covid,Urban,311,2875.9871,2876,Central urban,2.428433299064636,3,3,1126166.3,1864264.8,1153202.4,1017491.8,617974.63,418991.03,8627.9609,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31108,2019,12,Buganda South,Central,Before covid,Urban,311,2880.561,2881,Central urban,2.009666681289673,2,2,322396.06,553284.38,168807.11,306488.16,90459.844,152506.95,5761.1221,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31109,2019,12,Buganda South,Central,Before covid,Urban,311,2875.9871,2876,Central urban,4.564199984073639,6,6,760066.31,1307101.3,268163.28,734795.38,143702.53,160991.06,17255.922,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31110,2019,12,Buganda South,Central,Before covid,Urban,311,2875.0723,2875,Central urban,3.206599965691566,5,5,341838.44,598712.13,171191.59,333730.72,91737.633,104076.2,14375.361,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
31201,2020,8,Buganda South,Central,Covid period,Urban,312,4193.0518,4193,Central urban,1.004833340644836,1,1,431186.44,784740.81,67883.672,424798.19,36326.684,422754.88,4193.0518,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31202,2020,8,Buganda South,Central,Covid period,Urban,312,4185.5615,4186,Central urban,2.846599996089935,4,4,262734.63,462571.75,123466.28,251115.69,66070.688,88216.008,16742.246,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,7
31203,2020,8,Buganda South,Central,Covid period,Urban,312,4187.0596,4187,Central urban,3.889933347702026,5,5,714239.38,1250073.6,392814.09,677273.13,210207.16,174109.19,20935.297,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31204,2020,8,Buganda South,Central,Covid period,Urban,312,4188.0581,4188,Central urban,4.511433303356171,6,6,480801.19,829349.88,346070.03,448233.88,185192.94,99355.094,25128.348,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
31205,2020,8,Buganda South,Central,Covid period,Urban,312,4187.0596,4187,Central urban,3.342833280563354,5,5,459763.84,799683.31,289758.5,432495.78,155058.88,129380,20935.297,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31206,2020,8,Buganda South,Central,Covid period,Urban,312,4189.7227,4190,Central urban,2.141000032424927,3,3,590085.25,1090868.8,302968.72,591857.38,162128.08,276439.69,12569.168,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31208,2020,8,Buganda South,Central,Covid period,Urban,312,4188.0581,4188,Central urban,1.861766636371613,2,2,165999.86,294447.97,72909.797,159138.61,39016.32,85477.203,8376.1162,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,7
31209,2020,8,Buganda South,Central,Covid period,Urban,312,4183.0645,4183,Central urban,1.743833303451538,2,2,190454.14,326468.38,147430.58,176580.03,78894.734,101259.7,8366.1289,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
31210,2020,8,Buganda South,Central,Covid period,Urban,312,4189.2104,4189,Central urban,10.15576666593552,13,13,2630351.8,4648388,742073.31,2560518,397106.72,252124.55,54459.734,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31401,2020,8,Buganda South,Central,Covid period,Urban,314,1266.4667,1266,Central urban,1.884333342313766,3,3,186099.41,326050.94,107793.8,175955.36,57683.852,93378.039,3799.3999,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,7
31402,2020,8,Buganda South,Central,Covid period,Urban,314,1266.4667,1266,Central urban,1.736166641116142,3,3,185756,327152.56,97224,176606.63,52027.617,101722.16,3799.3999,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
31403,2020,8,Buganda South,Central,Covid period,Urban,314,1266.9702,1267,Central urban,2.766599953174591,4,4,713249.81,1206717,668121.13,650513.13,357532.59,235130.89,5067.8809,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31404,2020,8,Buganda South,Central,Covid period,Urban,314,1266.8329,1267,Central urban,8.785600006580353,11,11,1295877.5,2426333,568422,1319687.3,304180.47,150210.27,13935.162,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31405,2020,8,Buganda South,Central,Covid period,Urban,314,1266.4667,1266,Central urban,2.476599991321564,3,3,339547.75,593535.25,193081.22,321377.63,103323.82,129765.66,3799.3999,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31406,2020,8,Buganda South,Central,Covid period,Urban,314,1265.4596,1265,Central urban,1.977666616439819,3,3,687296.88,1195344.1,425434.72,647260.88,227663.48,327285.13,3796.3789,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31408,2020,8,Buganda South,Central,Covid period,Urban,314,1266.4667,1266,Central urban,2.246599972248077,3,3,296428.03,505563,257320.13,272212.63,137700.08,121166.48,3799.3999,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
31410,2020,8,Buganda South,Central,Covid period,Urban,314,1266.6681,1267,Central urban,3.211466670036316,5,5,380523.84,750526,464505.66,404454.88,248571.56,125940.86,6333.3403,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31501,2020,10,Buganda South,Central,Covid period,Urban,315,1075.3083,1075,Central urban,2.597166657447815,3,3,345124.66,605737.5,243451.8,324303.13,130411.3,124868.05,3225.925,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31502,2020,10,Buganda South,Central,Covid period,Urban,315,1075.7358,1076,Central urban,3.058433264493942,4,4,620918.31,1093043.1,373223.53,585760,199926.91,191522.89,4302.9434,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31503,2020,10,Buganda South,Central,Covid period,Urban,315,1075.7358,1076,Central urban,2.892500013113022,4,4,360095.44,644814.94,146701.63,346275.84,78584.547,119715.07,4302.9434,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
31504,2020,10,Buganda South,Central,Covid period,Urban,315,1076.1633,1076,Central urban,2.279166668653488,3,3,505954.72,963322.06,322605.63,515997.81,172812.11,226397.58,3228.49,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31505,2020,10,Buganda South,Central,Covid period,Urban,315,1075.7358,1076,Central urban,2.761766612529755,4,4,383571.56,671337.5,256408.92,359417.38,137352.11,130140.39,4302.9434,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31508,2020,10,Buganda South,Central,Covid period,Urban,315,1075.3083,1075,Central urban,4.715099930763245,6,6,914198.13,1655043.5,236453.86,891923.75,126662.66,189163.28,6451.8501,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31509,2020,10,Buganda South,Central,Covid period,Urban,315,1075.4794,1075,Central urban,4.217466652393341,5,5,1425647,2561166.5,368576.44,1390926.3,197437.56,329801.38,5377.397,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31601,2020,8,Buganda South,Central,Covid period,Urban,316,1131.3403,1131,Central urban,3.730266660451889,5,5,903624.5,1596079,349897.03,870697,187240.89,233414.14,5656.7017,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31602,2020,8,Buganda South,Central,Covid period,Urban,316,1131.1605,1131,Central urban,2.112499997019768,3,3,200646.42,352269.22,107702.69,190510.94,57635.09,90182.695,3393.4814,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,7
31603,2020,8,Buganda South,Central,Covid period,Urban,316,1132.9595,1133,Central urban,1.004833340644836,1,1,134118.59,228231.02,118673.41,122950.7,63505.871,122359.3,1132.9595,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
31604,2020,8,Buganda South,Central,Covid period,Urban,316,1130.9355,1131,Central urban,3.110299944877625,4,4,1041167.2,1824142.4,589540.13,985687.88,315481.44,316910.88,4523.7422,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31605,2020,8,Buganda South,Central,Covid period,Urban,316,1132.0599,1132,Central urban,2.87336665391922,3,3,825938,1488948.1,217409.98,805478.38,116342.91,280325.66,3396.1797,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31607,2020,8,Buganda South,Central,Covid period,Urban,316,1131.1605,1131,Central urban,2.246599972248077,3,3,194951.16,359854.22,64405.09,194648.09,34465.188,86641.188,3393.4814,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,7
31608,2020,8,Buganda South,Central,Covid period,Urban,316,1131.8801,1132,Central urban,3.668433278799057,5,5,561251.5,997774.75,235360.44,539102.63,125948.76,146957.19,5659.4004,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31609,2020,8,Buganda South,Central,Covid period,Urban,316,1130.261,1130,Central urban,.8743333220481873,1,1,174811.39,300225.25,156110.95,161626.27,83539.875,184856.58,1130.261,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31610,2020,8,Buganda South,Central,Covid period,Urban,316,1132.4198,1132,Central urban,3.75176665186882,5,5,370669.59,660218.25,147703.94,356769.75,79041.016,95093.797,5662.0991,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,7
31802,2020,10,Buganda South,Central,Covid period,Urban,318,1703.6484,1704,Central urban,3.096599996089935,4,4,432450.13,768892.38,204744.44,413162.78,109676.69,133424.66,6814.5938,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31803,2020,10,Buganda South,Central,Covid period,Urban,318,1701.6171,1702,Central urban,1.748666644096375,2,2,426004.56,814796.88,287656,439939.16,154090.42,251585.48,3403.2341,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31804,2020,10,Buganda South,Central,Covid period,Urban,318,1703.6484,1704,Central urban,2.931766629219055,4,4,474088.16,835309.5,278824.22,447822.41,149359.45,152748.31,6814.5938,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31806,2020,10,Buganda South,Central,Covid period,Urban,318,1701.6171,1702,Central urban,.8636999726295471,1,1,42586.246,67610.313,67610.313,36217.223,36217.223,41932.645,1701.6171,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Poor,Poor,Quintile 2,3
31807,2020,10,Buganda South,Central,Covid period,Urban,318,1705.6797,1706,Central urban,1.004833340644836,1,1,272878.22,492909.47,95565.633,263875.78,51192.219,262606.5,1705.6797,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
31809,2020,10,Buganda South,Central,Covid period,Urban,318,1702.1974,1702,Central urban,4.019866645336151,7,7,497872.69,894938.94,126746.56,485932.88,67895.094,120882.84,11915.382,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
31810,2020,10,Buganda South,Central,Covid period,Urban,318,1702.9713,1703,Central urban,2.112499997019768,3,3,285093.81,487663.34,250395.06,261506.13,134130.64,123789.88,5108.9141,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
31901,2020,1,Buganda South,Central,Before covid,Rural,319,995.43018,995,Centrral urban,1.879166662693024,2,2,255895.36,482912.19,288052.13,262951,153611.41,139929.58,1990.8604,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,9
31903,2020,2,Buganda South,Central,Before covid,Rural,319,1043.5935,1044,Centrral urban,.8627333045005798,1,1,116019.8,218886.73,125777.14,119076.16,66541.711,138021.98,1043.5935,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,9
31904,2020,2,Buganda South,Central,Before covid,Rural,319,1005.0628,1005,Centrral urban,4.752533316612244,5,5,476533.78,869468.75,211329.02,484322.31,111802.46,101908.24,5025.314,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 4,8
31906,2020,2,Buganda South,Central,Before covid,Rural,319,1005.0628,1005,Centrral urban,3.676600009202957,5,5,224916.11,411880.03,129932.28,228073.45,68739.961,62033.797,5025.314,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 3,5
31908,2020,2,Buganda South,Central,Before covid,Rural,319,995.43018,995,Centrral urban,1.855966627597809,2,2,134745.28,256425.09,121825.1,140358.88,64450.906,75625.75,1990.8604,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 3,6
31909,2020,2,Buganda South,Central,Before covid,Rural,319,985.79749,986,Centrral urban,3.537599965929985,5,5,1223492.4,2232431.5,535226.63,1236498.4,283158.72,349530.31,4928.9873,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,10
32001,2019,12,Buganda South,Central,Before covid,Rural,320,812.10217,812,Centrral urban,4.538433313369751,6,6,489053.63,1021217.7,870560.13,551821.75,466513.13,121588.6,4872.6133,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 4,8
32002,2019,12,Buganda South,Central,Before covid,Rural,320,847.29126,847,Centrral urban,3.214166671037674,5,5,239356.97,469904.28,274432.06,257463.84,147061.83,80102.828,4236.4561,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 3,6
32003,2019,12,Buganda South,Central,Before covid,Rural,320,879.77356,880,Centrral urban,.9922666549682617,1,1,174512.19,325523.25,163092.14,178599.78,87397.32,179991.72,879.77356,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,10
32004,2019,12,Buganda South,Central,Before covid,Rural,320,818.86926,819,Centrral urban,2.726599961519241,4,4,132940.89,261619.02,116276.16,143634.16,62309.715,52678.852,3275.4771,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 2,4
32005,2019,12,Buganda South,Central,Before covid,Rural,320,852.70502,853,Centrral urban,4.659533351659775,6,6,230514.98,459611.75,235327.61,253388.75,126106.65,54380.715,5116.23,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 2,4
32008,2019,12,Buganda South,Central,Before covid,Rural,320,863.53241,864,Centrral urban,3.406433254480362,5,5,218311.13,397711.13,98453.977,221520.86,52759.219,65030.148,4317.6621,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 3,5
32009,2019,12,Buganda South,Central,Before covid,Rural,320,839.17072,839,Centrral urban,1.732233285903931,2,2,178042.69,362772.53,208858.25,196320.52,111922.33,113333.77,1678.3414,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 4,8
32010,2019,12,Buganda South,Central,Before covid,Rural,320,847.29126,847,Centrral urban,4.51473331451416,5,5,737866.31,1441984.3,713076.13,792719.63,382121.06,175585.03,4236.4561,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,10
